kood,kasRegistrivara,arveleVoetud,ads_oid,x,y,ehrKood,peamineKasutusTekst,seisundTekst,kasulikPind,energiamargis,margiseAeg,aadresstekst
KL56362H1,true,"2014-11-17",ME01102511,6576114.99,531769.69,"116040921","Muu büroo- või administratiivhoone","kasutusel",970.8,"F","","Harju maakond, Saue linn, Pärnasalu tn 17"
KL56430H1,true,"1997-08-26",ME00678001,6585082.35,693237.92,"102023547","Kutseõppeasutuse õppehoone","kasutusel",17820.7,"D","2015-10-14","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Kutse tn 13"
KL56431H1,true,"2014-08-01",ME00656791,6589594.3,540306.21,"101040579","Teadus- ja metoodikaasutuse hoone","kasutusel",4784.6,"E","2013-10-11","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Auna tn 6"
KL56436H1,true,"2014-08-07",ME00640399,6585416.03,536104.7,"101020660","Kutseõppeasutuse õppehoone","kasutusel",3951.6,"E","","Harju maakond, Tallinn, Haabersti linnaosa, Astangu tn 27"
KL56436H2,true,"2014-08-07",ME01083058,6585388.47,536126.62,"120218095","Muu spordihoone","kasutusel",1653.1,"E","","Harju maakond, Tallinn, Haabersti linnaosa, Astangu tn 27"
KL56634H1,true,"2014-08-08",ME00782359,6534491.61,473228.23,"105000735","Büroohoone","kasutusel",771.8,"D","2013-12-12","Lääne maakond, Haapsalu linn, Ehte tn 9"
KL56667H1,true,"2014-10-22",ME01071317,6581339.73,561443.55,"120531385","Administratiivhoone","kasutusel",2113.0,"D","","Harju maakond, Raasiku vald, Aruküla alevik, Tallinna mnt 24"
KL56701H1,true,"1995-12-12",EE01925964,6470246.71,593364.27,"112017268","Administratiivhoone","kasutusel",2375.0,"","","Viljandi maakond, Viljandi linn, Vabaduse plats 6"
KL56702H1,true,"2014-08-13",EE01085416,6528371.99,590384.52,"120539969","Kauplus, mis ei ole toidukauplus","kasutusel",947.5,"","","Järva maakond, Paide linn, Suur-Aia tn 19 // 21"
KL56730H1,true,"2014-08-14",ME01074998,6514479.82,638830.58,"114003775","Muu büroo- või administratiivhoone","kasutusel",1656.8,"F","2010-08-24","Jõgeva maakond, Jõgeva linn, Aia tn 2"
KL56734H1,true,"2014-08-22",ME00640751,6588975.4,541885.91,"101021151","Kutseõppeasutuse õppehoone","kasutusel",1823.1,"C","","Harju maakond, Tallinn, Kesklinna linnaosa, Toom-Kooli tn 11"
KL56736H2,true,"2014-08-22",ME00658789,6581881.88,537629.26,"101042974","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",2722.6,"C","","Harju maakond, Tallinn, Nõmme linnaosa, Vabaduse pst 130"
KL56737H1,true,"2014-08-22",ME00658791,6581758.85,537621.44,"101042976","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",3641.6,"D","","Harju maakond, Tallinn, Nõmme linnaosa, Vabaduse pst 130a"
KL56738H1,true,"2014-08-22",ME00659431,6588777.82,542291.61,"101043781","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",1863.5,"F","","Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 12 // Vabaduse väljak 4"
KL56774H1,true,"2000-10-05",ME01902733,6430396.55,526574.01,"103049771","Metsa-, jahi- või kalamajandushoone","kasutusel",26.0,"","","Pärnu maakond, Häädemeeste vald, Kabli küla, Kabli linnujaam"
KL56784H1,true,"2000-03-06",ME00840475,6529166.02,590390.09,"107006389","Kutseõppeasutuse õppehoone","kasutusel",2322.9,"C","2015-09-24","Järva maakond, Paide linn, Tallinna tn 46/1"
KL56784H2,true,"1997-01-17",ME00840476,6529137.46,590371.83,"107006390","Kutseõppeasutuse õppehoone","kasutusel",1257.7,"","","Järva maakond, Paide linn, Tallinna tn 46/3"
KL57143H1,true,"2014-09-17",ME01077919,6483685.47,588707.04,"112028802","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",459.9,"","","Viljandi maakond, Suure-Jaani vald, Sürgavere küla, Sürgavere tee 18"
KL57215H1,true,"2014-09-23",ME01074998,6514479.82,638830.58,"114003775","Muu büroo- või administratiivhoone","kasutusel",1656.8,"F","2010-08-24","Jõgeva maakond, Jõgeva linn, Aia tn 2"
KL57242H1,true,"2014-09-23",ME00867925,6540674.28,629885.58,"108043103","Administratiivhoone","kasutusel",1542.1,"C","","Lääne-Viru maakond, Rakke vald, Rakke alevik, Simuna tee 10"
KL57267H1,true,"2014-09-23",ME00659431,6588777.82,542291.61,"101043781","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",1863.5,"F","","Harju maakond, Tallinn, Kesklinna linnaosa, Müürivahe tn 12 // Vabaduse väljak 4"
KL57268H1,true,"2014-09-23",ME01069368,6514287.82,638792.5,"114003250","Administratiivhoone","kasutusel",1416.3,"E","2010-08-24","Jõgeva maakond, Jõgeva linn, Suur tn 3"
KL57326H1,true,"2014-12-08",ME01784837,6587883.05,531074.86,"116002417","Administratiivhoone","kasutusel",1038.1,"F","2010-02-26","Harju maakond, Harku vald, Tabasalu alevik, Kallaste tn 12"
KL57932H1,true,"2015-01-20",EE01012711,6579596.67,503000.9,"116016490","Muu kolme või enama korteriga elamu","kasutusel",4877.4,"D","2009-06-08","Harju maakond, Paldiski linn, Rae tn 29"
KL57940H1,true,"2014-12-17",ME00815418,6556163.22,628866.47,"108025445","Büroohoone","kasutusel",218.9,"","","Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, Ehitajate tee 4"
KL57949H1,true,"2015-06-16",ME00706328,6469152.57,532657.26,"103016637","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",3274.4,"","","Pärnu maakond, Pärnu linn, Riia mnt 233a"
KL57949H4,true,"2015-06-16",ME00706334,6469251.95,532798.97,"103016643","Büroohoone","kasutusel",1447.7,"","","Pärnu maakond, Pärnu linn, Riia mnt 233a"
KL58226H1,true,"2015-03-27",ME00957162,6430606.49,613552.18,"111031724","Büroohoone","kasutusel",136.0,"C","","Valga maakond, Tõrva linn, Veski tn 5"
KL58451H1,true,"1996-12-20",ME01026222,6470301.85,593623.59,"112015263","Muuseum","kasutusel",1344.4,"E","","Viljandi maakond, Viljandi linn, J. Laidoneri plats 10"
KL58721H1,true,"2015-02-11",ME00884756,6545850.89,607861.49,"107022354","Muu büroo- või administratiivhoone","kasutusel",427.4,"F","","Järva maakond, Järva-Jaani vald, Järva-Jaani alev, Pikk tn 56"
KL58766H2,true,"2014-06-19",ME00782593,6534315.52,473051.33,"105000991","Büroohoone","kasutusel",85.1,"","","Lääne maakond, Haapsalu linn, Lahe tn 8/1"
KL58841H1,true,"2014-12-17",ME01050931,6574571.34,524195.67,"116028467","Muu erihoone","kasutusel",964.2,"","","Harju maakond, Keila linn, Keskväljak 8a"
KL58842H1,true,"2014-06-10",ME01067711,6589658.98,738397.6,"120194619","Muu büroo- või administratiivhoone","kasutusel",1089.0,"G","2011-08-01","Ida-Viru maakond, Narva linn, Vestervalli tn 7"
KL59208H1,true,"1997-02-05",ME00956388,6405543.11,621072.47,"111031463","Muu büroo- või administratiivhoone","kasutusel",560.2,"A","2013-09-17","Valga maakond, Valga linn, Aia tn 17"
KL59288H1,true,"2015-03-11",ME00967952,6415786.06,677593.66,"113021446","Büroohoone","kasutusel",275.7,"","","Võru maakond, Võru linn, Karja tn 17a"
KL59288H2,true,"2015-03-11",ME00992765,6415778.51,677613.62,"120281151","Garaaž","kasutusel",66.4,"","","Võru maakond, Võru linn, Karja tn 17a"
KL59315H1,true,"2015-03-11",ME00784535,6532934.47,472807.06,"105003025","Büroohoone","kasutusel",614.6,"G","2013-12-11","Lääne maakond, Haapsalu linn, Kiltsi tee 10"
KL59316H1,true,"2015-03-11",ME00706407,6473935.87,529066.03,"103016730","Büroohoone","kasutusel",3037.0,"D","2012-11-28","Pärnu maakond, Pärnu linn, Roheline tn 64"
KL59331H1,true,"2015-01-15",ME00664781,6584636.24,694634.88,"102006740","Teadus- ja metoodikaasutuse hoone","kasutusel",2534.2,"E","2009-11-23","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Pargi tn 15"
KL59332H1,true,"2015-03-11",ME01087752,6444780.09,704501.88,"120540816","Büroohoone","kasutusel",1609.5,"E","2012-11-14","Põlva maakond, Räpina vald, Räpina linn, Kalevi tn 1a"
KL59332H2,true,"2015-03-11",ME01087772,6444827.83,704465.15,"120540822","Parkimishoone","kasutusel",294.0,"","","Põlva maakond, Räpina vald, Räpina linn, Kalevi tn 1a"
KL59335H2,true,"2011-07-04",ME01877103,6407145.29,620996.25,"120583967","Hostel","määramata",1709.0,"C","2013-08-14","Valga maakond, Valga linn, Loode tn 3/2"
KL59337H1,true,"1998-12-28",ME01854003,6508342.36,489327.01,"105014156","Büroohoone","kasutusel",844.6,"E","","Lääne maakond, Lihula vald, Penijõe küla, Penijõe mõis"
KL59338H3,true,"1998-01-14",ME01854007,6508400.45,489257.66,"105005812","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",125.4,"","","Lääne maakond, Lihula vald, Penijõe küla, Vana-Kontori"
KL59343H1,true,"2015-03-11",ME00664781,6584636.24,694634.88,"102006740","Teadus- ja metoodikaasutuse hoone","kasutusel",2534.2,"E","2009-11-23","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Pargi tn 15"
KL59344H1,true,"2015-03-10",ME00726073,6443684.87,499973.66,"103040370","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",1205.0,"","","Pärnu maakond, Kihnu vald, Lemsi küla, Karja"
KL59347H1,true,"2015-01-19",ME02081318,6588660.99,542956.1,"120220890","Pangahoone","kasutusel",10316.9,"H","2009-03-06","Harju maakond, Tallinn, Kesklinna linnaosa, Kuke tn 4 // Rävala pst 5"
KL59353H1,true,"2015-06-16",ME01069368,6514287.82,638792.5,"114003250","Administratiivhoone","kasutusel",1416.3,"E","2010-08-24","Jõgeva maakond, Jõgeva linn, Suur tn 3"
KL59370H1,true,"2015-01-22",ME00653279,6589115.13,544905.56,"101036481","Muuseum","kasutusel",592.8,"G","","Harju maakond, Tallinn, Kesklinna linnaosa, A. Weizenbergi tn 28"
KL59807H1,true,"1995-12-12",EE01925964,6470246.71,593364.27,"112017268","Administratiivhoone","kasutusel",2375.0,"","","Viljandi maakond, Viljandi linn, Vabaduse plats 6"
KL59810H1,true,"2015-03-18",ME01751111,6475852.61,518310.61,"103040498","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",5374.4,"","","Pärnu maakond, Audru vald, Audru alevik, Lihula mnt 10"
KL59816H1,true,"2015-02-09",ME01130014,6581408.77,633457.11,"120560973","Administratiivhoone","kasutusel",5970.3,"G","2013-11-23","Lääne-Viru maakond, Rakvere linn, F. R. Kreutzwaldi tn 5a"
KL59818H1,true,"2015-02-09",ME01059589,6470108.45,591552.02,"112023457","Büroohoone","kasutusel",2113.1,"H","2013-10-23","Viljandi maakond, Viljandi linn, Pargi tn 1"
KL59818H2,true,"2015-12-02",ME01059595,6470011.07,591524.04,"112023459","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",562.6,"","","Viljandi maakond, Viljandi linn, Pargi tn 1"
KL59819H1,true,"2015-02-09",ME00770209,6471602.73,656844.36,"104037753","Karistusasutuse hoone, vangla või koloonia","kasutusel",1824.3,"E","2013-12-16","Tartu maakond, Tartu linn, Riia tn 179a"
KL59822H1,true,"2015-02-09",ME00783197,6534468.94,473453.0,"105001624","Muu büroo- või administratiivhoone","kasutusel",1275.6,"F","2013-12-12","Lääne maakond, Haapsalu linn, Lossiplats 4"
KL59828H1,true,"2015-02-12",ME00648585,6587787.81,541993.87,"101030914","Muu büroo- või administratiivhoone","kasutusel",820.2,"E","2013-12-12","Harju maakond, Tallinn, Kesklinna linnaosa, Virmalise tn 3"
KL59830H1,true,"2015-02-12",ME00640984,6590506.26,541039.09,"101021450","Büroohoone","kasutusel",1575.8,"H","2010-01-04","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Tööstuse tn 52/1"
KL59831H1,true,"2015-02-12",ME00640984,6590506.26,541039.09,"101021450","Büroohoone","kasutusel",1575.8,"H","2010-01-04","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Tööstuse tn 52/1"
KL59832H12,true,"2015-12-01",ME01134391,6470829.52,530978.29,"120255548","Kaitseväehaigla","ehitamisel",788.4,"","","Pärnu maakond, Pärnu linn, A. H. Tammsaare pst 70"
KL59835H1,true,"2015-02-12",ME00840312,6528774.04,590437.86,"107006325","Administratiivhoone","kasutusel",1807.0,"G","","Järva maakond, Paide linn, Tallinna tn 12"
KL59859H1,true,"1998-12-28",ME01854003,6508342.36,489327.01,"105014156","Büroohoone","kasutusel",844.6,"E","","Lääne maakond, Lihula vald, Penijõe küla, Penijõe mõis"
KL59860H1,true,"1996-10-03",ME03326947,6508348.94,489251.77,"105005810","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",334.5,"E","","Lääne maakond, Lihula vald, Penijõe küla, Vana-Kontori"
KL59902H1,true,"2015-02-20",ME01087752,6444780.09,704501.88,"120540816","Büroohoone","kasutusel",1609.5,"E","2012-11-14","Põlva maakond, Räpina vald, Räpina linn, Kalevi tn 1a"
KL59902H2,true,"2015-02-20",ME01087772,6444827.83,704465.15,"120540822","Parkimishoone","kasutusel",294.0,"","","Põlva maakond, Räpina vald, Räpina linn, Kalevi tn 1a"
KL59903H1,true,"2015-02-20",ME00706407,6473935.87,529066.03,"103016730","Büroohoone","kasutusel",3037.0,"D","2012-11-28","Pärnu maakond, Pärnu linn, Roheline tn 64"
KL59904H1,true,"2015-02-20",ME00799743,6458065.0,411398.25,"106004468","Administratiivhoone","kasutusel",1068.4,"G","2009-11-18","Saare maakond, Kuressaare linn, Tallinna tn 22"
KL59916H1,true,"2015-03-11",ME02264930,6590229.82,540538.23,"120230089","Büroohoone","kasutusel",1787.0,"H","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 76/1"
KL59916H2,true,"2015-03-11",ME03164476,6590330.35,540606.73,"120651124","Garaaž","kasutusel",1305.5,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 76"
KL59929H1,true,"2015-03-11",ME00799743,6458065.0,411398.25,"106004468","Administratiivhoone","kasutusel",1068.4,"G","2009-11-18","Saare maakond, Kuressaare linn, Tallinna tn 22"
KL59952H1,true,"2015-04-20",ME00853280,6519937.46,582646.47,"107011357","Administratiivhoone","kasutusel",2015.6,"E","","Järva maakond, Türi vald, Türi linn, Kohtu tn 2"
KL60239H1,true,"2015-03-03",ME00704067,6471559.87,529034.37,"103013892","Büroohoone","kasutusel",1659.0,"F","2013-12-12","Pärnu maakond, Pärnu linn, Akadeemia tn 2"
KL60244H1,true,"2015-03-04",ME00918925,6539803.45,547483.51,"109019814","Büroohoone","kasutusel",1637.2,"D","","Rapla maakond, Rapla vald, Rapla linn, Savi tn 2"
KL60245H1,true,"2015-03-04",ME02153761,6458135.86,411708.4,"120622110","Administratiivhoone","kasutusel",3158.0,"C","2011-04-04","Saare maakond, Kuressaare linn, Transvaali tn 58"
KL60261H1,true,"2015-03-11",EE00644194,6589174.05,541973.77,"101025566","Büroohoone","kasutusel",369.0,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Rahukohtu tn 1"
KL60262H1,true,"2015-03-11",EE00644194,6589174.05,541973.77,"101025566","Büroohoone","kasutusel",369.0,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Rahukohtu tn 1"
KL60263H1,true,"2015-03-11",EE00644194,6589174.05,541973.77,"101025566","Büroohoone","kasutusel",369.0,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Rahukohtu tn 1"
KL60266H1,true,"2015-03-05",ME01172082,6521725.0,429184.11,"115004490","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",1647.1,"E","2015-12-09","Hiiu maakond, Käina vald, Käina alevik, Mäe tn 2"
KL60267H1,true,"2015-05-06",ME00857436,6528848.69,590432.91,"107012861","Kohtuhoone","kasutusel",3077.6,"G","2013-10-11","Järva maakond, Paide linn, Tallinna tn 18"
KL60268H1,true,"2015-03-05",EE00921285,6581636.48,634407.54,"108011604","Muu kolme või enama korteriga elamu","kasutusel",844.3,"","","Lääne-Viru maakond, Rakvere linn, Võidu tn 38"
KL60270H1,true,"2015-03-05",ME01954495,6590669.15,541885.28,"120592096","Muuseum","kasutusel",7635.0,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vesilennuki tn 6"
KL60278H1,true,"2015-03-06",ME02262843,6473551.53,659509.84,"120551984","Büroohoone","kasutusel",17758.7,"D","2010-03-08","Tartu maakond, Tartu linn, Tähe tn 4"
KL60349H1,true,"2015-03-12",ME01060864,6501922.94,558072.78,"120189401","Büroohoone","kasutusel",322.9,"","","Pärnu maakond, Vändra vald, Allikõnnu küla, Vändra kontor"
KL60351H1,true,"2015-03-13",ME00655613,6589068.68,541959.27,"101039109","Büroohoone","kasutusel",2691.5,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Kiriku tn 2"
KL60353H2,true,"2015-03-13",ME03328675,6589117.9,541954.63,"120692168","Büroohoone","kasutusel",1216.0,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Kiriku tn 4"
KL60446H1,true,"2015-03-18",ME00664781,6584636.24,694634.88,"102006740","Teadus- ja metoodikaasutuse hoone","kasutusel",2534.2,"E","2009-11-23","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Pargi tn 15"
KL60448H1,true,"2015-03-18",ME00706407,6473935.87,529066.03,"103016730","Büroohoone","kasutusel",3037.0,"D","2012-11-28","Pärnu maakond, Pärnu linn, Roheline tn 64"
KL60499H1,true,"2015-03-24",ME01668601,6474886.24,657649.59,"104032302","Teadus- ja metoodikaasutuse hoone","kasutusel",1005.4,"E","2014-05-09","Tartu maakond, Tartu linn, F. R. Kreutzwaldi tn 48a"
KL60531H1,true,"2015-03-24",ME01074998,6514479.82,638830.58,"114003775","Muu büroo- või administratiivhoone","kasutusel",1656.8,"F","2010-08-24","Jõgeva maakond, Jõgeva linn, Aia tn 2"
KL60577H1,true,"2015-03-27",ME01733810,6585033.47,540727.61,"120537397","Büroohoone","kasutusel",27351.0,"H","2009-10-08","Harju maakond, Tallinn, Kristiine linnaosa, A. H. Tammsaare tee 47"
KL60694H1,true,"2015-04-06",ME00664641,6585219.74,693804.98,"102006583","Kohtuhoone","kasutusel",690.2,"E","","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Viru tn 5a"
KL60734H1,true,"2015-08-12",ME00771611,6472486.2,657295.61,"104039371","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",8055.9,"B","2014-02-04","Tartu maakond, Tartu linn, Nooruse tn 9"
KL60735H1,true,"2015-08-03",EE00719135,6469792.35,532090.01,"103032155","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",7837.3,"","","Pärnu maakond, Pärnu linn, Metsa tn 21"
KL60736H1,true,"2015-04-01",ME03239628,6589323.73,552821.21,"120676994","Muu tööstuse laohoone","kasutusel",7258.3,"C","2013-04-16","Harju maakond, Jõelähtme vald, Loo alevik, Aasa tee 4"
KL60737H1,true,"2015-08-12",ME00959981,6415846.2,677877.17,"113019481","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",3321.7,"C","2013-12-12","Võru maakond, Võru linn, Seminari tn 1"
KL60766H1,true,"1998-01-15",EE01684711,6430732.72,542577.64,"103047591","Üksikelamu","kasutusel",264.8,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60767H1,true,"1998-01-15",ME01684713,6430763.89,542576.61,"103047595","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",96.2,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60768H1,true,"1998-01-15",ME01684714,6430766.6,542521.35,"103047596","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",46.7,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60769H1,true,"1998-01-15",ME01684715,6430752.8,542511.18,"103047597","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",37.7,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60772H1,true,"2015-04-24",ME00655510,6588229.08,541679.45,"101038990","Administratiivhoone","kasutusel",3980.9,"F","2010-01-04","Harju maakond, Tallinn, Kesklinna linnaosa, Endla tn 8"
KL60773H1,true,"1998-01-15",EE01684711,6430732.72,542577.64,"103047591","Üksikelamu","kasutusel",264.8,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60774H1,true,"1998-01-15",ME01684713,6430763.89,542576.61,"103047595","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",96.2,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60775H1,true,"1998-01-15",ME01684714,6430766.6,542521.35,"103047596","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",46.7,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60776H1,true,"1998-01-15",ME01684715,6430752.8,542511.18,"103047597","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",37.7,"","","Pärnu maakond, Häädemeeste vald, Urissaare küla, Nigula looduskeskus"
KL60819H1,true,"2015-04-24",ME00705947,6472073.07,529543.2,"103016079","Administratiivhoone","kasutusel",837.0,"","","Pärnu maakond, Pärnu linn, Lai tn 14"
KL60860H1,true,"2015-07-16",ME01799283,6412563.29,650214.16,"120264682","Administratiivhoone","kasutusel",966.5,"","","Võru maakond, Antsla vald, Antsla linn, F. R. Kreutzwaldi tn 1"
KL60870H1,true,"2015-04-24",ME00840312,6528774.04,590437.86,"107006325","Administratiivhoone","kasutusel",1807.0,"G","","Järva maakond, Paide linn, Tallinna tn 12"
