kood,kasRegistrivara,arveleVoetud,ads_oid,x,y,ehrKood,peamineKasutusTekst,seisundTekst,kasulikPind,energiamargis,margiseAeg,aadresstekst
KL69212H3,true,"2016-11-06",ME01760557,6467336.24,659575.6,"120571369","Oksjoni-, turu- või näitusehall","kasutusel",881.6,"C","2014-05-09","Tartu maakond, Ülenurme vald, Ülenurme alevik, Muuseumi tn 2/1"
KL69212H4,true,"2016-11-06",ME01956166,6467315.77,659578.18,"120592158","Muuseum","kasutusel",322.5,"","","Tartu maakond, Ülenurme vald, Ülenurme alevik, Muuseumi tn 2/3"
KL69212H5,true,"2016-11-06",ME02256335,6467416.44,659684.24,"120639965","Muuseum","kasutusel",766.4,"C","2014-05-07","Tartu maakond, Ülenurme vald, Ülenurme alevik, Muuseumi tn 2/4"
KL69212H6,true,"2016-11-06",,,,"120765694","Muuseum","kasutusel",,"","",""
KL69212H7,true,"2016-11-06",,,,"120765714","Muuseum","kasutusel",701.9,"","",""
KL69212H8,true,"2016-11-06",,,,"120765718","Muuseum","kasutusel",,"","",""
KL69212H9,true,"2016-11-06",,,,"120765721","Muuseum","kasutusel",1296.0,"","",""
KL69213H1,true,"2016-11-06",ME01822657,6467468.72,659507.25,"104023090","Põllumajandusmasinate remonditöökoda või hoiukuur","kasutusel",324.0,"","","Tartu maakond, Ülenurme vald, Ülenurme alevik, Muuseumi tn 4"
KL69214H1,true,"2016-11-06",ME00767350,6467231.04,659624.61,"104034620","Muuseum","kasutusel",790.0,"H","2014-05-08","Tartu maakond, Ülenurme vald, Ülenurme alevik, Pargi tn 4"
KL69214H2,true,"2016-11-06",EE00767351,6467247.58,659701.04,"104034621","Muu kolme või enama korteriga elamu","kasutusel",285.3,"","","Tartu maakond, Ülenurme vald, Ülenurme alevik, Pargi tn 4/1"
KL69214H3,true,"2016-11-06",ME01130279,,,"120561256","Muu teenindushoone","kasutusel",65.3,"","","Tartu maakond, Ülenurme vald, Ülenurme alevik, Mõisapargi"
KL69256H1,true,"2016-12-13",EE02825534,6579074.71,503216.65,"","","",,"","","Harju maakond, Paldiski linn, Pakri tn 4"
KL69278H1,true,"2016-11-10",,,,"","Kutseõppeasutuse õppehoone","kasutusel",2573.0,"","",""
KL69420H1,true,"2017-01-02",ME00686990,6588744.31,685759.16,"102034772","Muu büroo- või administratiivhoone","kasutusel",1125.6,"G","2013-11-23","Ida-Viru maakond, Kohtla-Järve linn, Järve linnaosa, Järveküla tee 36"
KL69472H1,true,"2014-07-04",ME03362274,6573097.4,537837.02,"120705961","Garaaž","kasutusel",402.0,"","","Harju maakond, Saku vald, Saku alevik, Staadioni tn 11e"
KL69473H1,true,"2016-11-22",ME00658717,6589162.96,545051.29,"101042860","Administratiivhoone","kasutusel",2134.5,"","","Harju maakond, Tallinn, Kesklinna linnaosa, A. Weizenbergi tn 39"
KL69475H1,true,"2016-11-23",EE00664771,6585178.4,694980.69,"102006729","Muu kolme või enama korteriga elamu","kasutusel",3497.5,"E","2009-06-30","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Narva mnt 40"
KL69476H1,true,"2016-12-06",EE02810167,6588919.18,540005.72,"","","",,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Ädala tn 29"
KL69534H1,true,"2016-12-06",EE01972207,6474463.13,661220.38,"120598653","Muu kolme või enama korteriga elamu","kasutusel",959.8,"C","2010-03-23","Tartu maakond, Tartu linn, Ida tn 1"
KL69537H1,true,"2016-12-06",EE01972238,6474502.73,661213.78,"120598680","Muu kolme või enama korteriga elamu","kasutusel",961.1,"C","2010-03-23","Tartu maakond, Tartu linn, Ida tn 1a"
KL69539H1,true,"2016-12-06",EE01972239,6474520.92,661243.64,"120598682","Muu kolme või enama korteriga elamu","kasutusel",958.5,"","","Tartu maakond, Tartu linn, Ida tn 3"
KL69541H1,true,"2016-12-06",EE01972282,6474560.36,661236.94,"120598744","Muu kolme või enama korteriga elamu","kasutusel",961.1,"C","2010-03-23","Tartu maakond, Tartu linn, Ida tn 3a"
KL69542H1,true,"2016-12-06",EE01972324,6474578.89,661266.18,"120598751","Muu kolme või enama korteriga elamu","kasutusel",961.1,"C","2010-03-23","Tartu maakond, Tartu linn, Ida tn 5"
KL69676H1,true,"2016-12-06",ME01088550,6585086.43,540846.12,"120222291","Büroohoone","kasutusel",2438.4,"","","Harju maakond, Tallinn, Kristiine linnaosa, Järve tn 34a"
KL69683H1,true,"2016-12-06",ME01088550,6585086.43,540846.12,"120222291","Büroohoone","kasutusel",2438.4,"","","Harju maakond, Tallinn, Kristiine linnaosa, Järve tn 34a"
KL69683H2,true,"2016-12-06",ME01088607,6585087.45,540894.04,"120222333","Muu tööstuse laohoone","kasutusel",414.1,"","","Harju maakond, Tallinn, Kristiine linnaosa, Järve tn 34a"
KL69705H2,true,"2016-12-05",ME00752973,6470108.26,659227.06,"104019236","Muu tööstuse laohoone","kasutusel",1780.9,"","","Tartu maakond, Tartu linn, Ringtee tn 19"
KL69705H4,true,"2016-12-05",ME00752975,6470014.94,659261.72,"104019238","Muu tööstuse laohoone","kasutusel",549.0,"","","Tartu maakond, Tartu linn, Ringtee tn 19"
KL69760H1,true,"2016-12-05",EE00634189,6588350.31,542184.45,"101011667","Muu kolme või enama korteriga elamu","kasutusel",2482.2,"E","2010-12-13","Harju maakond, Tallinn, Kesklinna linnaosa, Roosikrantsi tn 8b"
KL70544H1,true,"2016-12-29",ME01853297,6589478.48,542412.78,"101035678","Büroohoone","kasutusel",412.6,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Oleviste tn 3"
KL70544H2,true,"2016-12-29",ME01684882,6589460.15,542423.55,"101038899","Administratiivhoone","kasutusel",2496.1,"F","2011-06-14","Harju maakond, Tallinn, Kesklinna linnaosa, Pikk tn 61"
KL70544H3,true,"2016-12-29",ME01686087,6589475.8,542390.05,"120555375","Büroohoone","kasutusel",1674.4,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Lai tn 46 // 48"
KL70582H1,true,"2015-01-05",,,,"120717482","Muu erihoone","kasutusel",1633.1,"C","",""
KL70582H4,true,"2015-01-05",,,,"","","",,"","",""
KL70583H1,true,"2014-06-10",ME01067711,6589658.98,738397.6,"120194619","Muu büroo- või administratiivhoone","kasutusel",1089.0,"G","2011-08-01","Ida-Viru maakond, Narva linn, Vestervalli tn 7"
KL70603H1,true,"2017-01-13",ME03307614,6476605.7,659525.96,"120690406","Arhiiv","kasutusel",2698.6,"","","Tartu maakond, Tartu vald, Vahi alevik, Vahiarhiivi"
KL70604H1,true,"2017-01-13",ME03294632,6405761.41,621185.44,"120688034","Arhiiv","kasutusel",1732.0,"","","Valga maakond, Valga linn, Vabaduse tn 6"
KL70605H1,true,"2017-01-13",ME00868779,6581922.56,633455.82,"108043439","Arhiiv","kasutusel",2548.1,"","","Lääne-Viru maakond, Rakvere linn, Näituse tn 23"
KL70606H1,true,"2017-01-16",ME01028593,6470620.97,592732.05,"112015759","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",118.6,"","","Viljandi maakond, Viljandi linn, Paala tee 4"
KL70606H2,true,"2017-01-16",ME01028577,,,"112015758","Metsa-, jahi- või kalamajandushoone","kasutusel",440.6,"G","","Viljandi maakond, Viljandi linn, Paala tee 4"
KL70607H2,true,"2015-11-24",ME03339809,6589517.34,738434.73,"120693532","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",1468.4,"C","2013-10-04","Ida-Viru maakond, Narva linn, Peterburi mnt 1"
KL70608H3,true,"2015-11-24",,,,"120751170","Muu erihoone","kasutusel",957.5,"","",""
KL70615H1,true,"2017-01-16",ME00953753,6405812.65,620967.67,"111030606","Büroohoone","kasutusel",3153.7,"C","2013-09-16","Valga maakond, Valga linn, Kesk tn 12"
KL70631H1,true,"2017-01-17",ME00846453,6519647.44,583162.0,"107008848","Administratiivhoone","kasutusel",532.5,"G","2013-12-11","Järva maakond, Türi vald, Türi linn, F. J. Wiedemanni tn 13"
KL70631H2,true,"2017-01-17",ME00846457,6519671.51,583150.54,"107008849","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",265.7,"","","Järva maakond, Türi vald, Türi linn, F. J. Wiedemanni tn 13"
KL70637H1,true,"1997-02-17",ME00771350,6474581.88,661792.89,"104039082","Administratiivhoone","kasutusel",1496.2,"D","2009-07-03","Tartu maakond, Tartu linn, Rõõmu tee 2"
KL70638H1,true,"1997-02-17",ME00771350,6474581.88,661792.89,"104039082","Administratiivhoone","kasutusel",1496.2,"D","2009-07-03","Tartu maakond, Tartu linn, Rõõmu tee 2"
KL70639H1,true,"1997-02-17",ME00771350,6474581.88,661792.89,"104039082","Administratiivhoone","kasutusel",1496.2,"D","2009-07-03","Tartu maakond, Tartu linn, Rõõmu tee 2"
KL70732H1,true,"2017-01-31",ME01649231,6514348.59,639121.34,"114002910","Büroohoone","kasutusel",587.8,"E","","Jõgeva maakond, Jõgeva linn, Jaama tn 2"
KL70732H2,true,"2017-01-31",ME01745361,,,"114002912","Muu tööstusharu tootmishoone","kasutusel",357.2,"","","Jõgeva maakond, Jõgeva linn, Jaama tn 2"
KL70732H3,true,"2017-01-31",ME01764901,,,"114023359","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",51.3,"","","Jõgeva maakond, Jõgeva linn, Jaama tn 2"
KL70737H1,true,"2017-01-24",EE02090554,6515642.53,514854.77,"109018332","Muu kolme või enama korteriga elamu","kasutusel",1836.3,"","","Rapla maakond, Vigala vald, Vana-Vigala küla, Pargi tn 1"
KL70738H1,true,"2017-01-24",EE02090554,6515642.53,514854.77,"109018332","Muu kolme või enama korteriga elamu","kasutusel",1836.3,"","","Rapla maakond, Vigala vald, Vana-Vigala küla, Pargi tn 1"
KL70739H1,true,"2017-01-24",EE02090554,6515642.53,514854.77,"109018332","Muu kolme või enama korteriga elamu","kasutusel",1836.3,"","","Rapla maakond, Vigala vald, Vana-Vigala küla, Pargi tn 1"
KL70740H1,true,"2017-01-24",EE02090554,6515642.53,514854.77,"109018332","Muu kolme või enama korteriga elamu","kasutusel",1836.3,"","","Rapla maakond, Vigala vald, Vana-Vigala küla, Pargi tn 1"
KL70749H1,true,"2017-01-31",ME03210046,6406162.7,620739.39,"120662881","Administratiivhoone","kasutusel",667.4,"F","","Valga maakond, Valga linn, Tartu tn 6"
KL70750H2,true,"2017-01-24",ME01954495,6590669.15,541885.28,"120592096","Muuseum","kasutusel",7635.0,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vesilennuki tn 6"
KL70750H3,true,"2017-01-24",ME01120520,,,"120555040","Sadamahoone","kasutusel",135.1,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vesilennuki tn 6"
KL70751H1,true,"2017-01-24",ME00659506,,,"101043882","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",202.9,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Vesilennuki tn 1"
KL70753H1,true,"2017-01-31",ME01100946,6415667.34,677892.5,"120231677","Administratiivhoone","kasutusel",795.9,"D","","Võru maakond, Võru linn, Jüri tn 18"
KL70755H4,true,"2017-01-24",ME00842369,6528444.73,590611.98,"107007165","Administratiivhoone","kasutusel",1999.6,"D","","Järva maakond, Paide linn, Rüütli tn 25"
KL70756H1,true,"2017-01-24",ME00782359,6534491.61,473228.23,"105000735","Büroohoone","kasutusel",771.8,"D","2013-12-12","Lääne maakond, Haapsalu linn, Ehte tn 9"
KL70757H1,true,"2017-01-24",ME01688200,6438759.16,680109.65,"110009860","Administratiivhoone","kasutusel",1848.7,"E","","Põlva maakond, Põlva vald, Põlva linn, Kesk tn 20"
KL70758H1,true,"2017-01-24",ME00953753,6405812.65,620967.67,"111030606","Büroohoone","kasutusel",3153.7,"C","2013-09-16","Valga maakond, Valga linn, Kesk tn 12"
KL70767H2,true,"2017-01-31",ME01161638,6589141.26,543093.68,"120267803","Büroohoone","kasutusel",11156.7,"F","2013-02-10","Harju maakond, Tallinn, Kesklinna linnaosa, Narva mnt 7a"
KL70776H3,true,"2017-01-31",ME01866022,,,"120302591","Sisekaitse- või kaitseväehoone","kasutusel",1731.5,"E","","Jõgeva maakond, Puurmani vald, Jüriküla, Utsali"
KL70854H1,true,"2017-01-30",ME01015803,6578777.75,534636.46,"120296340","Muu tööstusharu tootmishoone","kasutusel",1549.2,"","","Harju maakond, Saue vald, Laagri alevik, Vae tn 24"
KL70964H1,true,"2017-01-31",ME00646667,6589082.56,542008.44,"101028622","Administratiivhoone","kasutusel",1014.9,"G","2011-08-01","Harju maakond, Tallinn, Kesklinna linnaosa, Rahukohtu tn 2 // Toom-Rüütli tn 1"
KL70966H1,true,"1996-12-09",ME00659074,6588902.91,541846.06,"101043324","Administratiivhoone","kasutusel",13787.5,"","","Harju maakond, Tallinn, Kesklinna linnaosa, Lossi plats 1a"
KS43804H1,true,"2011-12-14",ME00679398,6584513.77,694628.6,"102025248","Kontserdi- ja universaalsaalide hoone","kasutusel",1454.5,"C","2011-01-07","Ida-Viru maakond, Jõhvi vald, Jõhvi linn, Pargi tn 40"
KS48299H1,true,"2012-11-21",ME00660181,,,"102000853","Sisekaitse- või kaitseväehoone","kasutusel",1508.6,"F","2011-08-01","Ida-Viru maakond, Alajõe vald, Vasknarva küla, Sõrenetsi tee 56"
KS48299H2,true,"2015-11-07",,,,"120729134","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","määramata",90.8,"","",""
KS48673H2,true,"2013-04-17",,,,"104039158","","",2302.8,"","",""
KS55994H1,true,"2014-06-13",EE00637687,6586713.54,541025.13,"101016994","Ühiselamu üliõpilastele või õpilastele","kasutusel",10128.2,"D","2012-11-29","Harju maakond, Tallinn, Kristiine linnaosa, Siidisaba tn 7"
KV10000H1,true,"1998-02-12",,,,"","","",,"","",""
KV10001H1,true,"1998-02-12",EE00634632,6590062.47,547810.21,"101012300","Muu kolme või enama korteriga elamu","kasutusel",6602.0,"","","Harju maakond, Tallinn, Lasnamäe linnaosa, Alvari tn 35"
KV10002H1,true,"1998-02-12",EE00634632,6590062.47,547810.21,"101012300","Muu kolme või enama korteriga elamu","kasutusel",6602.0,"","","Harju maakond, Tallinn, Lasnamäe linnaosa, Alvari tn 35"
KV10003H1,true,"1998-02-12",EE00634632,6590062.47,547810.21,"101012300","Muu kolme või enama korteriga elamu","kasutusel",6602.0,"","","Harju maakond, Tallinn, Lasnamäe linnaosa, Alvari tn 35"
KV10004H1,true,"1998-02-12",EE00634632,6590062.47,547810.21,"101012300","Muu kolme või enama korteriga elamu","kasutusel",6602.0,"","","Harju maakond, Tallinn, Lasnamäe linnaosa, Alvari tn 35"
KV10005H1,true,"1998-02-12",EE00634632,6590062.47,547810.21,"101012300","Muu kolme või enama korteriga elamu","kasutusel",6602.0,"","","Harju maakond, Tallinn, Lasnamäe linnaosa, Alvari tn 35"
KV10006H1,true,"1999-05-10",EE01654814,6587749.21,543624.96,"101012237","Muu kolme või enama korteriga elamu","kasutusel",3191.4,"D","2011-03-21","Harju maakond, Tallinn, Kesklinna linnaosa, Filtri tee 8"
KV10007H1,true,"1999-04-23",EE00640261,6586921.31,536397.49,"101020487","Muu kolme või enama korteriga elamu","kasutusel",1969.6,"E","2009-11-16","Harju maakond, Tallinn, Haabersti linnaosa, Õismäe tee 143"
KV10008H1,true,"1998-03-13",EE00640346,6587194.82,540074.78,"101020597","Muu kolme või enama korteriga elamu","kasutusel",3524.2,"","","Harju maakond, Tallinn, Kristiine linnaosa, Tedre tn 77"
KV10009H1,true,"1997-05-13",EE01654308,6589190.07,548276.99,"101012514","Muu kolme või enama korteriga elamu","kasutusel",5736.6,"","","Harju maakond, Tallinn, Lasnamäe linnaosa, Punane tn 67"
KV10010H1,true,"1998-11-05",EE00704408,6469880.76,531360.42,"103014283","Muu kolme või enama korteriga elamu","kasutusel",10895.5,"","","Pärnu maakond, Pärnu linn, Papiniidu tn 33"
KV10011H1,true,"1998-11-05",EE00705674,6469634.48,532098.15,"103015718","Muu kolme või enama korteriga elamu","kasutusel",11455.2,"D","2009-06-26","Pärnu maakond, Pärnu linn, Mai tn 34"
KV10018H1,true,"1999-01-27",,,,"","","",,"","",""
KV10018H2,true,"1999-01-27",,,,"","","",,"","",""
KV10018H3,true,"1999-01-27",,,,"","","",,"","",""
KV1005H1,true,"2005-01-31",EE00648147,6591084.88,539020.96,"101030415","Muu kolme või enama korteriga elamu","kasutusel",10614.6,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Maleva tn 1"
KV1008H3,true,"2013-02-25",EE03176534,6532930.35,474371.63,"120653778","Büroohoone","kasutusel",951.1,"","","Lääne maakond, Haapsalu linn, Kastani tn 9"
KV10101H2,true,"2004-01-15",,,,"104032024","","",429.1,"","",""
KV10101H3,true,"2012-09-12",,,,"104032019","","",429.1,"","",""
KV1010H1,true,"1996-12-10",,,,"101039985","","",219.1,"","",""
KV1010H2,true,"1996-12-10",,,,"101039983","","",888.7,"","",""
KV1010H3,true,"1996-12-10",,,,"101039984","","",713.9,"","",""
KV1010H4,true,"1996-12-10",,,,"101039973","","",12880.1,"","",""
KV1010H5,true,"2006-11-17",,,,"101043214","","",14.0,"","",""
KV10111H1,true,"2000-10-04",,,,"","","",,"","",""
KV10112H4,true,"2011-12-15",ME01881392,6540927.02,472612.88,"105016034","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",123.3,"","","Lääne maakond, Noarootsi vald, Pürksi küla / Birkas, Pürksi keskus 23/1"
KV10112H5,true,"2011-12-15",ME01881393,6540941.7,472639.34,"105016035","Muu haridus- või teadushoone, nagu näiteks labor, õppetöökoda, ilmajaam ja observatoorium","kasutusel",118.8,"","","Lääne maakond, Noarootsi vald, Pürksi küla / Birkas, Pürksi keskus 23/2"
KV10112H6,true,"2011-12-15",ME01881416,6540884.53,472603.04,"120292187","Põhikooli või gümnaasiumi õppehoonehoone","kasutusel",786.9,"","","Lääne maakond, Noarootsi vald, Pürksi küla / Birkas, Pürksi keskus 23"
KV10112H7,true,"2013-07-30",ME03264948,6540897.29,472673.57,"120682817","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",15.9,"","","Lääne maakond, Noarootsi vald, Pürksi küla / Birkas, Pürksi keskus 23"
KV1012H2,true,"2014-06-09",ME00924097,6582246.75,635257.14,"108012227","Büroohoone","kasutusel",333.6,"H","","Lääne-Viru maakond, Rakvere linn, Narva tn 34"
KV1013H1,true,"1996-11-13",ME00649650,6588429.79,542174.4,"101032198","Büroohoone","kasutusel",2725.7,"C","2011-10-27","Harju maakond, Tallinn, Kesklinna linnaosa, Roosikrantsi tn 6"
KV1016H1,true,"1997-09-11",,,,"","","",,"","",""
KV1017H2,true,"2016-01-14",ME00706635,6471331.05,529879.72,"103016994","Muu transpordihoone, nagu näiteks tuletorn","kasutusel",106.6,"","","Pärnu maakond, Pärnu linn, Vase tn 2"
KV10182H5,true,"2014-08-15",EE01756138,6479813.81,559786.07,"112023614","Üksikelamu","kasutusel",60.2,"","","Viljandi maakond, Suure-Jaani vald, Sandra küla, Soomaa rahvuspark 53"
KV10182H6,true,"2014-08-15",ME01756139,6479836.85,559785.53,"112023615","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",65.4,"","","Viljandi maakond, Suure-Jaani vald, Sandra küla, Soomaa rahvuspark 53"
KV10182H7,true,"2014-08-15",ME01756140,6479835.25,559769.19,"112023616","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",48.4,"","","Viljandi maakond, Suure-Jaani vald, Sandra küla, Soomaa rahvuspark 53"
KV10182H8,true,"2014-08-15",ME01756141,6479774.47,559775.04,"112023617","Elamu, talu, kooli vms majapidamisabihoone, nagu näiteks kuur, individuaalgaraaž ja saun","kasutusel",39.6,"","","Viljandi maakond, Suure-Jaani vald, Sandra küla, Soomaa rahvuspark 53"
KV1018H1,true,"1997-04-10",,,,"101039149","","",2015.9,"","",""
KV1019H4,true,"2013-04-02",ME01657307,6588966.6,541297.47,"101039619","Kutseõppeasutuse õppehoone","kasutusel",7245.1,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Tehnika tn 18"
KV1019H5,true,"2013-04-02",ME01657308,6589029.45,541367.41,"101039620","Kutseõppeasutuse õppehoone","kasutusel",903.9,"","","Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Tehnika tn 18"
KV10202H1,true,"1996-12-10",ME00654550,6586595.29,541000.96,"101037941","Metsa-, jahi- või kalamajandushoone","kasutusel",261.0,"","","Harju maakond, Tallinn, Kristiine linnaosa, Siidisaba tn 8"
KV1021H1,true,"1997-06-04",,,,"","","",,"","",""
KV1021H10,true,"1997-06-04",,,,"","","",,"","",""
KV1021H11,true,"1997-06-04",,,,"","","",,"","",""
KV1021H12,true,"1997-06-04",,,,"","","",,"","",""
KV1021H2,true,"1997-06-04",,,,"","","",,"","",""
KV1021H3,true,"1997-06-04",,,,"","","",,"","",""
KV1021H4,true,"1997-06-04",,,,"","","",,"","",""
KV1021H5,true,"1997-06-04",,,,"","","",,"","",""
KV1021H6,true,"1997-06-04",,,,"","","",,"","",""
KV1021H7,true,"1997-06-04",,,,"","","",,"","",""
KV1021H8,true,"1997-06-04",,,,"","","",,"","",""
KV1021H9,true,"1997-06-04",,,,"","","",,"","",""
KV1022H1,true,"1996-12-03",,,,"115006957","","",449.0,"","",""
KV1022H2,true,"1996-12-03",,,,"115006963","","",106.4,"","",""
KV1022H3,true,"1996-12-03",,,,"115006962","","",177.3,"","",""
KV1022H4,true,"1996-12-03",,,,"115006958","","",154.4,"","",""
KV1022H5,true,"1996-12-03",,,,"115006964","","",28.7,"","",""
KV1022H6,true,"1996-12-03",,,,"115006960","","",52.0,"","",""
